Course ,Section ,Faculty ,Time ,Room ,Seats Available
CSE115 ,16,AKR ,RA 09:40 AM - 11:10 AM ,NAC214 ,0
CSE115 ,17,AKR ,RA 11:20 AM - 12:50 PM ,NAC216 ,0
CSE115 ,18,Mfs ,RA 02:40 PM - 04:10 PM ,SAC502 ,22
CSE115 ,19,Mfs ,RA 04:20 PM - 05:50 PM ,SAC310 ,22
CSE115 ,20,Srb ,RA 08:00 AM - 09:30 AM ,SAC307 ,0
CSE115L ,1,RjP ,ST 01:00 PM - 02:30 PM ,LIB607 ,0
CSE115L ,2,MLE ,ST 09:40 AM - 11:10 AM ,LIB610 ,1
CSE115L ,3,MLE ,ST 11:20 AM - 12:50 PM ,LIB607 ,0
CSE115L ,4,Rsl ,MW 09:40 AM - 11:10 AM ,LIB607 ,4
CSE115L ,5,Rsl ,MW 11:20 AM - 12:50 PM ,LIB607 ,4
CSE115L ,6,NvA ,ST 09:40 AM - 11:10 AM ,LIB606 ,1
CSE115L ,7,HSM ,RA 04:20 PM - 05:50 PM ,LIB607 ,3
CSE115L ,8,HSM ,MW 09:40 AM - 11:10 AM ,LIB606 ,1
CSE115L ,9,RRa ,ST 11:20 AM - 12:50 PM ,LIB606 ,0
CSE115L ,10,Szz ,ST 01:00 PM - 02:30 PM ,LIB606 ,6
CSE115L ,11,Szz ,ST 02:40 PM - 04:10 PM ,LIB610 ,6
CSE115L ,12,Srb ,RA 01:00 PM - 02:30 PM ,LIB610 ,11
CSE115L ,13,FAF1 ,MW 11:20 AM - 12:50 PM ,LIB610 ,8
CSE115L ,14,IHa ,ST 08:00 AM - 09:30 AM ,LIB606 ,22
CSE115L ,15,IHa ,ST 09:40 AM - 11:10 AM ,LIB611 ,6
CSE115L ,16,AKR ,RA 01:00 PM - 02:30 PM ,LIB607 ,11
CSE115L ,17,AKR ,RA 02:40 PM - 04:10 PM ,LIB607 ,4
CSE115L ,18,Mfs ,RA 11:20 AM - 12:50 PM ,LIB607 ,26
CSE115L ,19,Mfs ,RA 01:00 PM - 02:30 PM ,LIB609 ,23
CSE115L ,20,Srb ,RA 11:20 AM - 12:50 PM ,LIB610 ,7
CSE173 ,1,MSK1 ,ST 01:00 PM - 02:30 PM ,SAC206 ,0
CSE173 ,2,SAm ,MW 01:00 PM - 02:30 PM ,SAC513 ,0
CSE173 ,3,RRn ,MW 02:40 PM - 04:10 PM ,SAC308 ,0
CSE173 ,4,SAm ,MW 02:40 PM - 04:10 PM ,SAC513 ,2
CSE173 ,5,AdF ,ST 02:40 PM - 04:10 PM ,SAC205 ,0
CSE173 ,6,AdF ,ST 04:20 PM - 05:50 PM ,SAC205 ,0
CSE173 ,7,MSK1 ,MW 11:20 AM - 12:50 PM ,SAC309 ,0
CSE173 ,8,MSK1 ,MW 01:00 PM - 02:30 PM ,SAC309 ,2
CSE173 ,9,SvA ,RA 02:40 PM - 04:10 PM ,SAC308 ,1
CSE173 ,10,SvA ,MW 08:00 AM - 09:30 AM ,SAC307 ,0
CSE173 ,11,SvA ,MW 01:00 PM - 02:30 PM ,SAC310 ,0
CSE173 ,12,AMC ,ST 09:40 AM - 11:10 AM ,SAC308 ,0
CSE173 ,13,AMC ,ST 11:20 AM - 12:50 PM ,SAC308 ,1
CSE173 ,15,SfT ,RA 09:40 AM - 11:10 AM ,NAC992 ,22
CSE173 ,17,MMA1 ,MW 01:00 PM - 02:30 PM ,SAC206 ,0
CSE215 ,1,RjP ,MW 09:40 AM - 11:10 AM ,SAC309 ,0
CSE215 ,2,RRn ,ST 11:20 AM - 12:50 PM ,SAC514 ,0
CSE215 ,3,RRn ,ST 02:40 PM - 04:10 PM ,SAC307 ,1
CSE215 ,4,FAF1 ,RA 08:00 AM - 09:30 AM ,SAC311 ,1
CSE215 ,5,FAF1 ,RA 11:20 AM - 12:50 PM ,SAC311 ,1
CSE215 ,6,SvA ,RA 09:40 AM - 11:10 AM ,SAC308 ,0
CSE215 ,7,CFA ,ST 08:00 AM - 09:30 AM ,SAC206 ,25
CSE215 ,8,CFA ,ST 09:40 AM - 11:10 AM ,LIB608 ,9
CSE215 ,9,MAY ,ST 08:00 AM - 09:30 AM ,SAC205 ,0
CSE215 ,10,MAY ,ST 09:40 AM - 11:10 AM ,SAC502 ,0
CSE215 ,11,BMH ,RA 11:20 AM - 12:50 PM ,SAC502 ,0
CSE215 ,12,BMH ,RA 01:00 PM - 02:30 PM ,SAC502 ,0
CSE215 ,13,MRH1 ,ST 08:00 AM - 09:30 AM ,SAC203 ,0
CSE215 ,14,MRH1 ,ST 09:40 AM - 11:10 AM ,LIB604 ,0
CSE215L ,1,RjP ,MW 01:00 PM - 02:30 PM ,LIB610 ,0
CSE215L ,2,RRn ,ST 01:00 PM - 02:30 PM ,LIB610 ,0
CSE215L ,3,RRn ,ST 04:20 PM - 05:50 PM ,LIB610 ,0
CSE215L ,4,FAF1 ,RA 09:40 AM - 11:10 AM ,LIB609 ,1
CSE215L ,5,FAF1 ,RA 02:40 PM - 04:10 PM ,LIB610 ,1
CSE215L ,6,SvA ,RA 11:20 AM - 12:50 PM ,LIB609 ,0
CSE215L ,7,CFA ,ST 11:20 AM - 12:50 PM ,LIB609 ,26
CSE215L ,8,CFA ,ST 01:00 PM - 02:30 PM ,LIB609 ,17
CSE215L ,9,MAY ,ST 11:20 AM - 12:50 PM ,LIB611 ,0
CSE215L ,10,MAY ,ST 01:00 PM - 02:30 PM ,LIB611 ,0
CSE215L ,11,BMH ,RA 02:40 PM - 04:10 PM ,LIB609 ,0
CSE215L ,12,BMH ,RA 04:20 PM - 05:50 PM ,LIB609 ,0
CSE215L ,13,MRH1 ,RA 08:00 AM - 09:30 AM ,LIB610 ,0
CSE215L ,14,MRH1 ,RA 09:40 AM - 11:10 AM ,LIB610 ,0
CSE225 ,1,SfM1 ,MW 11:20 AM - 12:50 PM ,SAC206 ,0
CSE225 ,3,FdM ,MW 09:40 AM - 11:10 AM ,SAC205 ,9
CSE225 ,4,MMR4 ,MW 11:20 AM - 12:50 PM ,SAC204 ,0
CSE225 ,5,MMR4 ,MW 01:00 PM - 02:30 PM ,LIB608 ,0
CSE225 ,6,ARa2 ,MW 09:40 AM - 11:10 AM ,NAC992 ,3
CSE225 ,7,SnS1 ,MW 01:00 PM - 02:30 PM ,SAC514 ,0
CSE225 ,8,ARa2 ,ST 11:20 AM - 12:50 PM ,NAC992 ,1
CSE225 ,9,MKN1 ,RA 11:20 AM - 12:50 PM ,SAC308 ,0
CSE225 ,11,AlK1 ,ST 11:20 AM - 12:50 PM ,SAC503 ,1
CSE225 ,12,AlK1 ,ST 01:00 PM - 02:30 PM ,SAC503 ,0
CSE225 ,14,FdM ,ST 01:00 PM - 02:30 PM ,LIB608 ,20
CSE225L ,1,SfM1 ,MW 01:00 PM - 02:30 PM ,LIB607 ,0
CSE225L ,3,FdM ,MW 08:00 AM - 09:30 AM ,LIB606 ,9
CSE225L ,4,MMR4 ,MW 09:40 AM - 11:10 AM ,LIB609 ,0
CSE225L ,5,MMR4 ,MW 02:40 PM - 04:10 PM ,LIB607 ,0
CSE225L ,6,ARa2 ,MW 11:20 AM - 12:50 PM ,LIB609 ,2
CSE225L ,7,SnS1 ,MW 02:40 PM - 04:10 PM ,LIB609 ,7
CSE225L ,8,ARa2 ,ST 02:40 PM - 04:10 PM ,LIB606 ,0
CSE225L ,9,MKN1 ,RA 02:40 PM - 04:10 PM ,LIB606 ,1
CSE225L ,11,AlK1 ,ST 08:00 AM - 09:30 AM ,LIB607 ,0
CSE225L ,12,AlK1 ,ST 09:40 AM - 11:10 AM ,LIB607 ,0
CSE225L ,14,FdM ,ST 04:20 PM - 05:50 PM ,LIB606 ,20
CSE231 ,1,SAA3 ,RA 09:40 AM - 11:10 AM ,SAC310 ,0
CSE231 ,2,TnR ,ST 09:40 AM - 11:10 AM ,NAC511 ,0
CSE231 ,3,TnF ,ST 08:00 AM - 09:30 AM ,SAC513 ,10
CSE231 ,4,TnR ,ST 11:20 AM - 12:50 PM ,NAC414 ,0
CSE231 ,5,FHE ,ST 02:40 PM - 04:10 PM ,SAC311 ,0
CSE231 ,6,Rsf ,ST 01:00 PM - 02:30 PM ,NAC991 ,1
CSE231 ,7,HSM ,RA 01:00 PM - 02:30 PM ,SAC311 ,1
CSE231 ,8,HSM ,MW 04:20 PM - 05:50 PM ,SAC308 ,0
CSE231 ,9,ABH1 ,RA 09:40 AM - 11:10 AM ,SAC207 ,0
CSE231 ,10,SAA3 ,RA 01:00 PM - 02:30 PM ,SAC310 ,0
CSE231 ,12,ABH1 ,RA 02:40 PM - 04:10 PM ,SAC313 ,1
CSE231 ,13,AMC ,MW 08:00 AM - 09:30 AM ,SAC308 ,18
CSE231 ,14,AMC ,MW 09:40 AM - 11:10 AM ,SAC308 ,1
CSE231L ,1,SAA3 ,R 02:40 PM - 05:50 PM ,SAC507 ,0
CSE231L ,2,TnR ,S 02:40 PM - 05:50 PM ,SAC507 ,1
CSE231L ,3,TnF ,S 11:20 AM - 02:30 PM ,SAC507 ,10
CSE231L ,4,TnR ,T 02:40 PM - 05:50 PM ,SAC507 ,1
CSE231L ,5,FHE ,S 08:00 AM - 11:10 AM ,SAC504 ,2
CSE231L ,6,Rsf ,S 08:00 AM - 11:10 AM ,SAC507 ,1
CSE231L ,7,HSM ,R 08:00 AM - 11:10 AM ,SAC507 ,0
CSE231L ,8,HSM ,A 08:00 AM - 11:10 AM ,SAC507 ,0
CSE231L ,9,ABH1 ,R 11:20 AM - 02:30 PM ,SAC507 ,0
CSE231L ,10,SAA3 ,A 02:40 PM - 05:50 PM ,SAC507 ,0
CSE231L ,12,ABH1 ,A 11:20 AM - 02:30 PM ,SAC507 ,0
CSE231L ,13,AMC ,M 11:20 AM - 02:30 PM ,SAC507 ,18
CSE231L ,14,AMC ,W 11:20 AM - 02:30 PM ,SAC507 ,1
CSE273/CSE473 ,1,ARa2 ,ST 09:40 AM - 11:10 AM ,NAC992 ,0
CSE273/CSE473 ,2,MAP ,RA 11:20 AM - 12:50 PM ,NAC209 ,0
CSE273/CSE473 ,3,MAP ,RA 01:00 PM - 02:30 PM ,NAC315 ,0
CSE299 ,1,SAS3 ,S 01:00 PM - 02:30 PM ,LIB604 ,7
CSE299 ,2,SAS3 ,T 01:00 PM - 02:30 PM ,LIB604 ,2
CSE299 ,3,KMM ,S 08:00 AM - 09:30 AM ,SAC503 ,0
CSE299 ,5,lih ,T 09:40 AM - 11:10 AM ,SAC501 ,0
CSE299 ,6,MMR4 ,T 04:20 PM - 05:50 PM ,SAC503 ,0
CSE299 ,7,ZBZ ,R 09:40 AM - 11:10 AM ,SAC503 ,0
CSE299 ,8,SAS3 ,M 04:20 PM - 05:50 PM ,SAC502 ,6
CSE299 ,11,ITN ,R 09:40 AM - 11:10 AM ,LIB608 ,0
CSE299 ,12,ITN ,A 09:40 AM - 11:10 AM ,SAC503 ,1
CSE299 ,14,ARa2 ,M 01:00 PM - 02:30 PM ,SAC501 ,0
CSE299 ,15,HSM ,W 01:00 PM - 02:30 PM ,LIB605 ,0
CSE299 ,16,SAS3 ,W 01:00 PM - 02:30 PM ,LIB609 ,7
CSE299 ,17,SAS3 ,M 01:00 PM - 02:30 PM ,LIB609 ,0
CSE311/ETE335 ,1,RRn ,MW 01:00 PM - 02:30 PM ,SAC308 ,7
CSE311/ETE335 ,2,AdF ,MW 02:40 PM - 04:10 PM ,NAC315 ,0
CSE311/ETE335 ,3,AdF ,MW 04:20 PM - 05:50 PM ,SAC313 ,0
CSE311/ETE335 ,4,RHK1 ,RA 08:00 AM - 09:30 AM ,SAC314 ,0
CSE311/ETE335 ,5,RHK1 ,RA 11:20 AM - 12:50 PM ,SAC309 ,0
CSE311/ETE335 ,8,ITN ,RA 11:20 AM - 12:50 PM ,SAC312 ,0
CSE311/ETE335 ,9,KMN1 ,RA 04:20 PM - 05:50 PM ,NAC213 ,2
CSE311/ETE335 ,10,RAH1 ,RA 04:20 PM - 05:50 PM ,NAC411 ,1
CSE311L/ETE335L ,1,RRn ,A 11:20 AM - 02:30 PM ,LIB604 ,3
CSE311L/ETE335L ,2,AdF ,R 11:20 AM - 02:30 PM ,LIB605 ,0
CSE311L/ETE335L ,3,AdF ,R 02:40 PM - 05:50 PM ,LIB605 ,0
CSE311L/ETE335L ,4,RHK1 ,A 02:40 PM - 05:50 PM ,LIB604 ,1
CSE311L/ETE335L ,5,RHK1 ,S 02:40 PM - 05:50 PM ,LIB604 ,2
CSE311L/ETE335L ,8,ITN ,A 02:40 PM - 05:50 PM ,LIB605 ,0
CSE311L/ETE335L ,9,KMN1 ,R 11:20 AM - 02:30 PM ,LIB604 ,0
CSE311L/ETE335L ,10,RAH1 ,T 02:40 PM - 05:50 PM ,LIB604 ,0
CSE323 ,2,NvA ,ST 01:00 PM - 02:30 PM ,SAC311 ,13
CSE323 ,3,NvA ,MW 09:40 AM - 11:10 AM ,SAC311 ,19
CSE323 ,4,ABH3 ,ST 08:00 AM - 09:30 AM ,SAC310 ,0
CSE323 ,5,ABH3 ,ST 04:20 PM - 05:50 PM ,SAC308 ,0
CSE323 ,6,MUA3 ,RA 08:00 AM - 09:30 AM ,NAC504 ,1
CSE323 ,7,MUA3 ,RA 09:40 AM - 11:10 AM ,NAC605 ,0
CSE323 ,8,RMz1 ,RA 09:40 AM - 11:10 AM ,NAC213 ,0
CSE323 ,9,RMz1 ,RA 11:20 AM - 12:50 PM ,NAC314 ,0
CSE323 ,10,SMU1 ,RA 08:00 AM - 09:30 AM ,SAC313 ,0
CSE323 ,11,SMU1 ,RA 09:40 AM - 11:10 AM ,SAC311 ,0
CSE323 ,12,MUA3 ,RA 11:20 AM - 12:50 PM ,NAC411 ,0
CSE325/CSE425 ,1,MMR4 ,ST 01:00 PM - 02:30 PM ,SAC309 ,0
CSE325/CSE425 ,2,MMR4 ,ST 02:40 PM - 04:10 PM ,SAC309 ,0
CSE325/CSE425 ,3,MSK1 ,ST 02:40 PM - 04:10 PM ,SAC206 ,0
CSE325/CSE425 ,4,FAF1 ,ST 02:40 PM - 04:10 PM ,SAC204 ,12
CSE325/CSE425 ,5,KMN1 ,RA 01:00 PM - 02:30 PM ,NAC602 ,0
CSE325/CSE425 ,6,KMN1 ,RA 02:40 PM - 04:10 PM ,NAC215 ,0
CSE325/CSE425 ,7,EzM ,MW 02:40 PM - 04:10 PM ,NAC314 ,0
CSE325/CSE425 ,8,EzM ,MW 04:20 PM - 05:50 PM ,SAC513 ,0
CSE326/CSE426 ,1,RjP ,MW 11:20 AM - 12:50 PM ,SAC308 ,3
CSE327 ,1,NbM ,ST 09:40 AM - 11:10 AM ,NAC993 ,5
CSE327 ,2,NbM ,ST 11:20 AM - 12:50 PM ,NAC993 ,1
CSE327 ,4,ABH3 ,RA 09:40 AM - 11:10 AM ,SAC309 ,0
CSE327 ,5,MMA1 ,MW 02:40 PM - 04:10 PM ,SAC205 ,0
CSE327 ,6,MMA1 ,MW 04:20 PM - 05:50 PM ,SAC206 ,1
CSE327 ,7,KMb ,MW 08:00 AM - 09:30 AM ,SAC309 ,11
CSE327 ,8,KMb ,MW 09:40 AM - 11:10 AM ,SAC502 ,3
CSE327 ,9,MMk1 ,MW 08:00 AM - 09:30 AM ,SAC204 ,0
CSE331/EEE332/EEE453/ETE332 ,1,Rsf ,ST 02:40 PM - 04:10 PM,,
2,,,,,
CSE331/EEE332/EEE453/ETE332 ,2,Rsf ,MW 02:40 PM - 04:10 PM,,
0,,,,,
CSE331/EEE332/EEE453/ETE332 ,3,Rsf ,RA 01:00 PM - 02:30 PM,,
2,,,,,
CSE331/EEE332/EEE453/ETE332 ,4,SJm1 ,RA 08:00 AM - 09:30 AM,,
0,,,,,
CSE331/EEE332/EEE453/ETE332 ,5,SJm1 ,RA 09:40 AM - 11:10 AM,,
0,,,,,
CSE331/EEE332/EEE453/ETE332 ,6,SkH1 ,RA 11:20 AM - 12:50 PM,,
0,,,,,
CSE331/EEE332/EEE453/ETE332 ,7,SkH1 ,RA 01:00 PM - 02:30 PM,,
0,,,,,
CSE331/EEE332/EEE453/ETE332 ,8,DMH ,MW 08:00 AM - 09:30 AM,,
28,,,,,
CSE331/EEE332/EEE453/ETE332 ,9,DMH ,MW 04:20 PM - 05:50 PM,,
10,,,,,
CSE331/EEE332/EEE453/ETE332 ,10,Sfm ,RA 04:20 PM - 05:50 PM,,
0,,,,,
CSE331L/EEE332L/EEE453L/ETE332L ,1,Rsf ,M 11:20 AM - 02:30 PM,,
2,,,,,
CSE331L/EEE332L/EEE453L/ETE332L ,2,Rsf ,W 08:00 AM - 11:10 AM,,
1,,,,,
CSE331L/EEE332L/EEE453L/ETE332L ,3,Rsf ,W 11:20 AM - 02:30 PM,,
4,,,,,
CSE331L/EEE332L/EEE453L/ETE332L ,4,SJm1 ,S 08:00 AM - 11:10 AM,,
0,,,,,
CSE331L/EEE332L/EEE453L/ETE332L ,5,SJm1 ,T 08:00 AM - 11:10 AM,,
0,,,,,
CSE331L/EEE332L/EEE453L/ETE332L ,6,SkH1 ,M 08:00 AM - 11:10 AM,,
1,,,,,
CSE331L/EEE332L/EEE453L/ETE332L ,7,SkH1 ,W 02:40 PM - 05:50 PM,,
0,,,,,
CSE331L/EEE332L/EEE453L/ETE332L ,8,DMH ,S 08:00 AM - 11:10 AM,,
28,,,,,
CSE331L/EEE332L/EEE453L/ETE332L ,9,DMH ,T 08:00 AM - 11:10 AM,,
10,,,,,
CSE331L/EEE332L/EEE453L/ETE332L ,10,Sfm ,M 02:40 PM - 05:50 PM,,
0,,,,,
CSE332/EEE336 ,1,TnF ,MW 01:00 PM - 02:30 PM ,SAC402 ,3
CSE332/EEE336 ,2,TnF ,MW 02:40 PM - 04:10 PM ,SAC402 ,10
CSE332/EEE336 ,3,TnR ,MW 09:40 AM - 11:10 AM ,SAC206 ,0
CSE332/EEE336 ,4,Sfm ,RA 01:00 PM - 02:30 PM ,SAC207 ,1
CSE332/EEE336 ,5,Sfm ,RA 02:40 PM - 04:10 PM ,SAC206 ,2
CSE332/EEE336 ,6,RKb1 ,ST 08:00 AM - 09:30 AM ,NAC991 ,0
CSE332/EEE336 ,7,RKb1 ,ST 11:20 AM - 12:50 PM ,SAC502 ,1
CSE332/EEE336 ,8,SMH2 ,RA 01:00 PM - 02:30 PM ,SAC307 ,0
CSE332/EEE336 ,9,SMH2 ,RA 04:20 PM - 05:50 PM ,SAC511 ,10
CSE332/EEE336 ,11,TBA ,MW 01:00 PM - 02:30 PM ,SAC204 ,0
CSE332/EEE336 ,12,EzM ,MW 01:00 PM - 02:30 PM ,SAC502 ,0
CSE332L/EEE336L ,1,TnF ,M 08:00 AM - 11:10 AM ,SAC507 ,1
CSE332L/EEE336L ,2,TnF ,W 08:00 AM - 11:10 AM ,SAC507 ,10
CSE332L/EEE336L ,3,TnR ,W 02:40 PM - 05:50 PM ,SAC507 ,0
CSE332L/EEE336L ,4,Sfm ,R 08:00 AM - 11:10 AM ,SAC504 ,1
CSE332L/EEE336L ,5,Sfm ,A 08:00 AM - 11:10 AM ,SAC504 ,2
CSE332L/EEE336L ,6,RKb1 ,T 02:40 PM - 05:50 PM ,SAC504 ,2
CSE332L/EEE336L ,7,RKb1 ,M 02:40 PM - 05:50 PM ,SAC504 ,0
CSE332L/EEE336L ,8,SMH2 ,R 08:00 AM - 09:30 AM ,LIB609 ,0
CSE332L/EEE336L ,9,SMH2 ,A 08:00 AM - 09:30 AM ,LIB609 ,10
CSE332L/EEE336L ,11,TBA ,A 02:40 PM - 05:50 PM ,SAC504 ,1
CSE332L/EEE336L ,12,EzM ,T 04:20 PM - 05:50 PM ,LIB609 ,0
CSE338/CSE438 ,1,RjP ,ST 11:20 AM - 12:50 PM ,SAC513 ,5
CSE338/CSE438 ,3,SAM3 ,ST 08:00 AM - 09:30 AM ,SAC207 ,0
CSE338/CSE438 ,4,SAM3 ,ST 11:20 AM - 12:50 PM ,NAC207 ,0
CSE338L/CSE438L ,1,RjP ,T 02:40 PM - 05:50 PM ,LIB611 ,4
CSE338L/CSE438L ,3,SAM3 ,M 08:00 AM - 11:10 AM ,LIB611 ,5
CSE338L/CSE438L ,4,SAM3 ,W 08:00 AM - 11:10 AM ,LIB611 ,0
CSE373 ,1,SfM1 ,ST 09:40 AM - 11:10 AM ,SAC205 ,0
CSE373 ,2,ABH1 ,ST 04:20 PM - 05:50 PM ,SAC204 ,0
CSE373 ,3,IHa ,MW 11:20 AM - 12:50 PM ,SAC311 ,17
CSE373 ,4,IHa ,MW 01:00 PM - 02:30 PM ,SAC311 ,11
CSE373 ,5,MAh1 ,RA 02:40 PM - 04:10 PM ,NAC209 ,0
CSE373 ,6,MAh1 ,RA 04:20 PM - 05:50 PM ,SAC308 ,0
CSE373 ,7,MAP ,RA 04:20 PM - 05:50 PM ,SAC309 ,0
CSE373 ,8,SFl ,ST 08:00 AM - 09:30 AM ,NAC992 ,17
CSE373 ,9,SFl ,ST 09:40 AM - 11:10 AM ,SAC503 ,0
CSE373 ,10,MMk1 ,MW 09:40 AM - 11:10 AM ,SAC503 ,0
CSE411 ,1,SLf ,RA 09:40 AM - 11:10 AM ,NAC504 ,0
CSE411 ,2,SLf ,RA 08:00 AM - 09:30 AM ,NAC505 ,0
CSE413/EEE413/ETE419 ,1,IqR ,ST 09:40 AM - 11:10 AM ,SAC310 ,2
CSE413/EEE413/ETE419 ,2,IqR ,ST 11:20 AM - 12:50 PM ,SAC310 ,1
CSE413L/EEE413L/ETE419L ,1,IqR ,S 02:40 PM - 05:50 PM ,LIB611 ,2
CSE413L/EEE413L/ETE419L ,2,IqR ,R 02:40 PM - 05:50 PM ,LIB611 ,0
CSE434 ,1,SAS3 ,ST 04:20 PM - 05:50 PM ,SAC514 ,14
CSE435/EEE411/ETE412 ,1,IqR ,MW 09:40 AM - 11:10 AM ,SAC402 ,3
CSE435/EEE411/ETE412 ,2,IqR ,MW 11:20 AM - 12:50 PM ,SAC402 ,0
CSE435/EEE411/ETE412 ,3,IqR ,MW 04:20 PM - 05:50 PM ,SAC402 ,1
CSE435/EEE411/ETE412 ,4,DMH ,RA 11:20 AM - 12:50 PM ,SAC310 ,2
CSE435/EEE411/ETE412 ,5,DMH ,RA 02:40 PM - 04:10 PM ,SAC208 ,13
CSE435L/EEE411L/ETE412L ,1,IqR ,R 11:20 AM - 02:30 PM ,LIB611 ,3
CSE435L/EEE411L/ETE412L ,2,IqR ,A 11:20 AM - 02:30 PM ,LIB611 ,0
CSE435L/EEE411L/ETE412L ,3,IqR ,A 02:40 PM - 05:50 PM ,LIB611 ,0
CSE435L/EEE411L/ETE412L ,4,DMH ,R 08:00 AM - 11:10 AM ,LIB611 ,2
CSE435L/EEE411L/ETE412L ,5,DMH ,A 08:00 AM - 11:10 AM ,LIB611 ,13
CSE440/EEE333/ETE333 ,1,Szz ,MW 09:40 AM - 11:10 AM ,SAC307 ,1
CSE445 ,1,SfM1 ,ST 11:20 AM - 12:50 PM ,SAC205 ,0
CSE445 ,2,MLE ,MW 11:20 AM - 12:50 PM ,SAC213 ,6
CSE465 ,1,AzK ,ST 09:40 AM - 11:10 AM ,SAC206 ,0
CSE482/ETE334 ,1,AzK ,MW 09:40 AM - 11:10 AM ,NAC511 ,1
CSE482/ETE334 ,2,AzK ,MW 11:20 AM - 12:50 PM ,NAC509 ,0
CSE482/ETE334 ,3,NqH ,MW 08:00 AM - 09:30 AM ,SAC514 ,1
CSE482/ETE334 ,4,NqH ,MW 11:20 AM - 12:50 PM ,LIB604 ,0
CSE482/ETE334 ,5,SAM3 ,ST 01:00 PM - 02:30 PM ,SAC312 ,0
CSE482/ETE334 ,6,RAH1 ,RA 08:00 AM - 09:30 AM ,SAC308 ,0
CSE482/ETE334 ,7,MAh1 ,RA 09:40 AM - 11:10 AM ,SAC502 ,11
CSE482L/ETE334L ,1,AzK ,M 02:40 PM - 05:50 PM ,LIB604 ,1
CSE482L/ETE334L ,2,AzK ,W 02:40 PM - 05:50 PM ,LIB604 ,0
CSE482L/ETE334L ,3,NqH ,M 11:20 AM - 02:30 PM ,LIB605 ,1
CSE482L/ETE334L ,4,NqH ,W 02:40 PM - 05:50 PM ,LIB605 ,0
CSE482L/ETE334L ,5,SAM3 ,T 02:40 PM - 05:50 PM ,LIB605 ,0
CSE482L/ETE334L ,6,RAH1 ,W 08:00 AM - 11:10 AM ,LIB605 ,0
CSE482L/ETE334L ,7,MAh1 ,S 02:40 PM - 05:50 PM ,LIB605 ,11
CSE495 ,1,NbM ,MW 11:20 AM - 12:50 PM ,SAC205 ,0
CSE498R ,1,TBA ,TBA ,TBA ,43
CSE498R ,2,TBA ,TBA ,TBA ,48
CSE498R ,3,TBA ,TBA ,TBA ,48
CSE498R ,4,TBA ,TBA ,TBA ,108
CSE499A/EEE499A/ETE499A ,1,MSK1 ,M 02:40 PM - 04:10 PM ,SAC502 ,0
CSE499A/EEE499A/ETE499A ,2,KMM ,R 08:00 AM - 09:30 AM ,SAC503 ,0
CSE499A/EEE499A/ETE499A ,3,KMM ,W 11:20 AM - 12:50 PM ,SAC503 ,0
CSE499A/EEE499A/ETE499A ,4,SnS1 ,S 01:00 PM - 02:30 PM ,SAC502 ,2
CSE499A/EEE499A/ETE499A ,6,MLE ,W 02:40 PM - 04:10 PM ,SAC502 ,16
CSE499A/EEE499A/ETE499A ,7,Mdy ,S 11:20 AM - 12:50 PM ,SAC501 ,0
CSE499A/EEE499A/ETE499A ,8,ABH3 ,S 01:00 PM - 02:30 PM ,SAC501 ,0
CSE499A/EEE499A/ETE499A ,9,Aqu ,W 02:40 PM - 04:10 PM ,SAC503 ,1
CSE499A/EEE499A/ETE499A ,10,DMH ,M 09:40 AM - 11:10 AM ,SAC501 ,1
CSE499A/EEE499A/ETE499A ,11,DMH ,W 09:40 AM - 11:10 AM ,SAC501 ,0
CSE499A/EEE499A/ETE499A ,12,NbM ,S 02:40 PM - 04:10 PM ,SAC502 ,3
CSE499A/EEE499A/ETE499A ,14,Szz ,S 09:40 AM - 11:10 AM ,SAC501 ,0
CSE499A/EEE499A/ETE499A ,16,KMM ,R 09:40 AM - 11:10 AM ,LIB605 ,0
CSE499A/EEE499A/ETE499A ,17,TnR ,W 01:00 PM - 02:30 PM ,SAC501 ,0
CSE499A/EEE499A/ETE499A ,18,SAA3 ,M 09:40 AM - 11:10 AM ,LIB605 ,0
CSE499A/EEE499A/ETE499A ,19,SnS1 ,T 01:00 PM - 02:30 PM ,SAC502 ,0
CSE499A/EEE499A/ETE499A ,21,TnF ,W 11:20 AM - 12:50 PM ,LIB605 ,0
CSE499A/EEE499A/ETE499A ,22,SAA3 ,M 02:40 PM - 04:10 PM ,LIB605 ,1
CSE499A/EEE499A/ETE499A ,23,FHE ,T 11:20 AM - 12:50 PM ,LIB604 ,0
CSE499B/EEE499B/ETE499B ,1,NvA ,M 11:20 AM - 12:50 PM ,SAC501 ,29
CSE499B/EEE499B/ETE499B ,2,KMM ,S 02:40 PM - 04:10 PM ,SAC503 ,16
CSE499B/EEE499B/ETE499B ,3,SnS1 ,R 11:20 AM - 12:50 PM ,SAC503 ,11
CSE499B/EEE499B/ETE499B ,4,SnS1 ,R 01:00 PM - 02:30 PM ,SAC503 ,18
CSE499B/EEE499B/ETE499B ,5,Szz ,M 11:20 AM - 12:50 PM ,SAC503 ,6
CSE499B/EEE499B/ETE499B ,6,ZBZ ,R 02:40 PM - 04:10 PM ,LIB604 ,2
CSE499B/EEE499B/ETE499B ,7,Mdy ,T 11:20 AM - 12:50 PM ,SAC501 ,0
CSE499B/EEE499B/ETE499B ,8,NbM ,T 02:40 PM - 04:10 PM ,SAC503 ,20
CSE499B/EEE499B/ETE499B ,9,AzK ,S 11:20 AM - 12:50 PM ,LIB608 ,6
